tick,symbol,real_mid,real_spread,real_bidDepth,real_askDepth,engine_bestBid,engine_bestAsk
434130,ETH,2148.95,0.19,0,0,2147,2148
434130,ADA,1.3131,0.0006,0,0,1,2
434140,BTC,60210.1,7.11,0,0,60208,60218
434140,ETH,2148.97,0.01,0,0,2147,2148
434140,ADA,1.3129,0.0006,0,0,1,2
434150,BTC,60219.7,3.52,0,0,60208,60212
434150,ETH,2148.96,0.08,0,0,2147,2148
434150,ADA,1.31305,0.0007,0,0,1,2
434160,BTC,60178.9,0.01,0,0,60201,60212
434160,ETH,2148.7,0.29,0,0,2147,2148
434160,ADA,1.31385,0.0005,0,0,1,2
434170,BTC,60180.7,6.28,0,0,60201,60212
434170,ETH,2146.01,0.01,0,0,2147,2148
434170,ADA,1.3112,0.0006,0,0,1,2
434180,BTC,60194.9,2.7,0,0,60201,60212
434180,ETH,2146.28,0.09,0,0,2147,2148
434180,ADA,1.31305,0.0007,0,0,1,2
434190,BTC,60193.3,0.01,0,0,60201,60212
434190,ETH,2147.03,0.16,0,0,2147,2148
434190,ADA,1.31305,0.0003,0,0,1,2
434200,BTC,60185,0.01,0,0,60201,60212
434200,ETH,2144.68,0.25,0,0,2147,2148
434200,ADA,1.31205,0.0007,0,8.83,1,2
434210,BTC,60187,0.01,0,0,60201,60212
434210,ETH,2144.73,0.12,0,0,2147,2148
434210,ADA,1.31195,0.0007,0,0,1,2
434220,BTC,60182.8,0.01,0,0,60201,60212
434220,ETH,2145.43,0.27,0,0,2147,2148
434220,ADA,1.312,0.0006,0,0,1,2
434230,BTC,60176.2,0.01,0,0,60201,60212
434230,ETH,2146.82,0.01,0,0,2147,2148
434230,ADA,1.31295,0.0009,0,0,1,2
434240,BTC,60177.4,2.55,0,0,60201,60212
434240,ETH,2146.95,0.18,0,0,2147,2148
434240,ADA,1.3128,0.0006,0,0,1,2
434250,BTC,60178.7,0.01,0,0,60201,60212
434250,ETH,2146.95,0.18,0,0,2146,2148
434250,ADA,1.31355,0.0005,0,0,1,2
434260,BTC,60189.9,0.01,0,0,60187,60197
434260,ETH,2145.24,0.09,0,0,2146,2148
434260,ADA,1.31295,0.0007,0,601.54,1,2
434270,BTC,60200,0.01,0,0,60187,60197
434270,ETH,2145.2,0.17,0,0,2146,2148
434270,ADA,1.3131,0.0006,0,0,1,2
434280,BTC,60179,10.61,0,0,60187,60197
434280,ETH,2144.77,0.34,0,1032.63,2146,2148
434280,ADA,1.31295,0.0007,0,0,1,2
434290,BTC,60189.4,7.05,0,0,60187,60197
434290,ETH,2145.45,0.15,0,0,2146,2148
434290,ADA,1.31285,0.0005,0,0,1,2
434300,BTC,60184.5,0.01,0,0,60187,60197
434300,ETH,2145.61,0.39,0,0,2146,2148
434300,ADA,1.3133,0.0002,0,0,1,2
434310,BTC,60181.1,0.01,0,0,60187,60197
434310,ETH,2145.16,0.01,0,0,2146,2148
434310,ADA,1.31385,0.0007,0,0,1,2
434320,BTC,60181.1,0.01,0,0,60187,60197
434320,ETH,2144.01,0.01,0,0,2146,2148
434320,ADA,1.3126,0.0006,0,0,1,2
434330,BTC,60216.7,0.01,0,0,60187,60197
434330,ETH,2144.45,0.01,0,0,2146,2148
434330,ADA,1.31345,0.0007,0,0,1,2
434340,BTC,60233.4,0.01,187.34,0,60187,60197
434340,ETH,2145.38,0.01,0,0,2146,2148
434340,ADA,1.3134,0.0006,0,0,1,2
434350,BTC,60280.2,0.01,153.1,0,60187,60197
434350,ETH,2145.04,0.06,2682.38,0,2146,2148
434350,ADA,1.31305,0.0007,0,0,1,2
434360,BTC,60290.7,0.01,0,0,60187,60212
434360,ETH,2145.21,0.16,0,0,2146,2148
434360,ADA,1.3123,0.0006,0,0,1,2
434370,BTC,60284.6,0.01,0,0,60187,60212
434370,ETH,2145.99,0.01,0,0,2146,2148
434370,ADA,1.3138,0.0006,0,0,1,2
434380,BTC,60293.2,0.01,0,0,60187,60212
434380,ETH,2146.09,0.13,0,0,2146,2148
434380,ADA,1.3127,0.001,0,0,1,2
434390,BTC,60291.9,2.43,0,0,60187,60212
434390,ETH,2149.08,0.34,0,0,2146,2148
434390,ADA,1.314,0.0002,0,0,1,2
434400,BTC,60293.2,0.01,0,0,60187,60212
434400,ETH,2149.2,0.11,0,0,2147,2148
434400,ADA,1.3141,0.0006,0,0,1,2
434410,BTC,60293.2,0.01,0,0,60187,60212
434410,ETH,2148.89,0.01,0,0,2147,2148
434410,ADA,1.31295,0.0007,0,0,1,2
434420,BTC,60293.2,0.01,0,0,60187,60212
434420,ETH,2148.53,0.01,0,0,2147,2148
434420,ADA,1.3122,0.0004,0,0,1,2
434430,BTC,60293.2,0.01,0,0,60187,60218
434430,ETH,2148.76,0.01,0,0,2147,2148
434430,ADA,1.31305,0.0005,0,0,1,2
434440,BTC,60303.8,0.01,0,0,60187,60220
434440,ETH,2148.74,0.01,0,0,2147,2148
434440,ADA,1.31275,0.0007,0,0,1,2
434450,BTC,60317.8,0.01,0,0,60187,60220
434450,ETH,2149.18,0.01,0,0,2147,2148
434450,ADA,1.31215,0.0003,0,0,1,2
434460,BTC,60303.8,0.01,0,0,60187,60220
434460,ETH,2149.47,0.36,0,0,2147,2148
434460,ADA,1.31225,0.0005,0,0,1,2
434470,BTC,60314.8,0.01,0,0,60187,60220
434470,ETH,2149.26,0.01,0,0,2147,2148
434470,ADA,1.31175,0.0003,0,0,1,2
434480,BTC,60314.8,0.01,0,0,60187,60220
434480,ETH,2149.97,0.37,0,0,2147,2148
434480,ADA,1.31155,0.0007,0,0,1,2
434490,BTC,60338.3,3.7,0,0,60187,60220
434490,ETH,2150.34,0.25,0,0,2147,2148
434490,ADA,1.3118,0.0004,0,0,1,2
434500,BTC,60335.6,5.38,0,0,60187,60220
434500,ETH,2149.51,0.01,0,0,2147,2148
434500,ADA,1.3093,0.0008,0,0,1,2
434510,BTC,60314.7,0.01,0,0,60187,60220
434510,ETH,2150.2,0.01,0,0,2147,2148
434510,ADA,1.3107,0.0008,0,0,1,2
434520,BTC,60313.9,4.77,0,0,60187,60220
434520,ETH,2150.53,0.01,0,0,2147,2148
434520,ADA,1.31015,0.0007,0,0,1,2
434530,BTC,60311.5,0.01,0,0,60187,60220
434530,ETH,2150.76,0.01,0,0,2147,2148
434530,ADA,1.3103,0.0006,0,0,1,2
434540,BTC,60311.5,0.01,0,0,60187,60220
434540,ETH,2150.76,0.01,0,0,2147,2148
434540,ADA,1.31,0.0006,0,0,1,2
434550,BTC,60291.7,0.01,29.05,284.24,60187,60220
434550,ETH,2150.76,0.01,0,0,2147,2148
434550,ADA,1.3096,0.0004,0,0,1,2
434560,BTC,60306.1,0.01,0,0,60187,60221
434560,ETH,2150.38,0.47,0,0,2147,2148
434560,ADA,1.30935,0.0003,0,0,1,2
434570,BTC,60292,0.01,0,0,60187,60221
434570,ETH,2150.01,0.01,0,0,2147,2148
434570,ADA,1.30885,0.0005,0,0,1,2
434580,BTC,60290,0.01,0,0,60187,60221
434580,ETH,2149.57,0.08,0,0,2147,2148
434580,ADA,1.3086,0.0006,0,0,1,2
434590,BTC,60257.3,0.01,0,0,60187,60221
434590,ETH,2149.66,0.01,0,0,2147,2148
434590,ADA,1.3086,0.0006,0,0,1,2
434600,BTC,60268.8,0.01,0,0,60187,60221
434600,ETH,2149.61,0.01,0,0,2147,2148
434600,ADA,1.3083,0.0006,0,0,1,2
434610,BTC,60250,0.01,0,0,60187,60221
434610,ETH,2149.45,0.39,0,0,2147,2148
434610,ADA,1.30715,0.0007,0,0,1,2
434620,BTC,60233.1,0.01,0,0,60187,60221
434620,ETH,2149.82,0.29,0,0,2147,2148
434620,ADA,1.30675,0.0007,0,23.4,1,2
434630,BTC,60209.1,0.01,0,0,60187,60208
434630,ETH,2149.24,0.29,0,0,2147,2148
434630,ADA,1.30655,0.0007,0,0,1,2
434640,BTC,60226.6,8.1,0,378.21,60222,60224
434640,ETH,2147.93,0.35,0,0,2147,2148
434640,ADA,1.30635,0.0007,0,0,1,2
434650,BTC,60233.6,0.01,0,0,60222,60224
434650,ETH,2148.01,0.01,0,0,2147,2148
434650,ADA,1.30635,0.0003,0,0,1,2
434660,BTC,60242.2,0.01,0,0,60222,60225
434660,ETH,2146.78,0.01,0,0,2147,2148
434660,ADA,1.30605,0.0005,0,0,1,2
434670,BTC,60257.2,0.01,60.23,0,60222,60225
434670,ETH,2146.08,0.32,0,0,2147,2148
434670,ADA,1.30665,0.0001,0,0,1,2
434680,BTC,60259.9,0.01,0,0,60222,60225
434680,ETH,2146.7,0.01,3910.17,0,2147,2148
434680,ADA,1.30775,0.0011,0,47.84,1,2
434690,BTC,60262.2,0.01,0,0,60222,60225
434690,ETH,2147.93,0.09,0,0,2147,2148
434690,ADA,1.3084,0.0006,0,0,1,2
434700,BTC,60230.1,0.01,0,0,60222,60227
434700,ETH,2147.2,0.12,0,0,2147,2148
434700,ADA,1.3084,0.0002,0,0,1,2
434710,BTC,60211.2,0.01,0,0,60222,60227
434710,ETH,2147.32,0.33,0,0,2147,2148
434710,ADA,1.3093,0.0008,0,3.27,1,2
434720,BTC,60200,0.01,0,0,60222,60227
434720,ETH,2147.11,0.19,0,0,2147,2148
434720,ADA,1.3095,0.0006,0,0,1,2
434730,BTC,60211.2,0.01,0,0,60207,60212
434730,ETH,2147.38,0.01,0,0,2147,2148
434730,ADA,1.30955,0.0007,0,0,1,2
434740,BTC,60235.1,0.01,0,0,60207,60227
434740,ETH,2147.2,0.36,0,0,2147,2148
434740,ADA,1.30915,0.0003,0,0,1,2
434750,BTC,60257.3,0.01,0,50.86,60207,60227
434750,ETH,2146.7,0.01,0,0,2147,2148
434750,ADA,1.30885,0.0003,0,0,1,2
434760,BTC,60257.2,0.01,0,0,60207,60227
434760,ETH,2146.01,0.01,0,0,2147,2148
434760,ADA,1.30815,0.0007,0,0,1,2
434770,BTC,60257.8,0.01,0,0,60207,60227
434770,ETH,2146.14,0.21,0,0,2147,2148
434770,ADA,1.30865,0.0009,0,0,1,2
434780,BTC,60257.8,0.01,0,0,60207,60227
434780,ETH,2146.91,0.37,0,0,2146,2148
434780,ADA,1.30915,0.0003,0,0,1,2
434790,BTC,60223.4,0.01,0,0,60207,60224
434790,ETH,2146.78,0.25,0,0,2146,2147
434790,ADA,1.3095,0.001,0,0,1,2
434800,BTC,60225.1,0.01,0,0,60207,60224
434800,ETH,2146.76,0.01,0,0,2146,2147
434800,ADA,1.3092,0.0006,0,0,1,2
434810,BTC,60206.1,3.53,0,0,60207,60224
434810,ETH,2147.24,0.45,0,0,2146,2147
434810,ADA,1.3086,0.0006,0,0,1,2
434820,BTC,60206.4,0.01,0,0,60207,60211
434820,ETH,2146.86,0.23,0,0,2146,2147
434820,ADA,1.3086,0.0008,0,0,1,2
434830,BTC,60208.6,4.82,0,0,60207,60211
434830,ETH,2146.11,0.25,0,0,2146,2147
434830,ADA,1.30825,0.0007,0,0,1,2
434840,BTC,60212.4,0.01,0,0,60207,60211
434840,ETH,2146.2,0.29,0,0,2146,2147
434840,ADA,1.3075,0.0006,0,0,1,2
434850,BTC,60214.5,0.01,0,0,60210,60211
434850,ETH,2145.8,0.46,0,0,2146,2147
434850,ADA,1.30695,0.0005,0,0,1,2
434860,BTC,60200,0.01,0,0,60210,60212
434860,ETH,2145.49,0.01,0,0,2146,2147
434860,ADA,1.30645,0.0003,0,0,1,2
434870,BTC,60182.9,0.01,0,0,60210,60212
434870,ETH,2145.19,0.31,0,0,2146,2147
434870,ADA,1.3063,0.0006,0,0,1,2
434880,BTC,60172.5,4.89,0,0,60210,60212
434880,ETH,2145.82,0.01,0,0,2146,2147
434880,ADA,1.3079,0.0006,0,0,1,2
434890,BTC,60166.2,1.95,0,0,60199,60212
434890,ETH,2145.12,0.01,0,0,2146,2147
434890,ADA,1.30795,0.0007,0,0,1,2
434900,BTC,60160.3,0.01,0,0,60199,60212
434900,ETH,2144.88,0.01,0,0,2146,2147
434900,ADA,1.30765,0.0005,0,0,1,2
434910,BTC,60184.3,0.01,0,0,60199,60212
434910,ETH,2144.24,0.01,0,0,2146,2147
434910,ADA,1.3071,0.0004,0,0,1,2
434920,BTC,60179.5,0.01,0,0,60199,60212
434920,ETH,2143.43,0.01,0,0,2146,2147
434920,ADA,1.30625,0.0005,0,0,1,2
434930,BTC,60179.5,0.01,0,0,60199,60212
434930,ETH,2143.61,0.27,0,0,2146,2147
434930,ADA,1.3066,0.0008,0,0,1,2
434940,BTC,60182.6,0.01,0,0,60199,60212
434940,ETH,2141.99,0.7,0,0,2146,2147
434940,ADA,1.3038,0.0004,0,0,1,2
434950,BTC,60182.7,0.01,0,478.53,60199,60212
434950,ETH,2143.38,0.01,0,0,2146,2147
434950,ADA,1.3045,0.0006,0,0,1,2
434960,BTC,60179.5,0.01,0,0,60199,60212
434960,ETH,2143.53,0.01,0,0,2146,2147
434960,ADA,1.30475,0.0005,0,0,1,2
434970,BTC,60188.5,0.01,0,0,60196,60212
434970,ETH,2143.86,0.23,0,0,2146,2147
434970,ADA,1.3058,0.001,0,0,1,2
434980,BTC,60200,0.01,0,0,60196,60200
434980,ETH,2143.97,0.01,0,0,2146,2147
434980,ADA,1.30495,0.0007,0,0,1,2
434990,BTC,60200,0.01,0,0,60198,60200
434990,ETH,2144.27,0.01,0,0,2146,2147
434990,ADA,1.30415,0.0007,0,0,1,2
435000,BTC,60200,0.01,0,0,60198,60200
435000,ETH,2142.62,0.07,0,0,2146,2147
435000,ADA,1.3022,0.0004,0,0,1,2
435010,BTC,60182.6,0.01,0,0,60198,60200
435010,ETH,2143.84,0.01,0,0,2146,2147
435010,ADA,1.3042,0.0012,0,0,1,2
435020,BTC,60182.7,0.01,0,0,60196,60200
435020,ETH,2144.01,0.18,0,0,2146,2147
435020,ADA,1.3043,0.0006,0,0,1,2
435030,BTC,60182.7,0.01,0,0,60196,60200
435030,ETH,2144.24,0.01,0,0,2146,2147
435030,ADA,1.3053,0.0006,0,0,1,2
435040,BTC,60182.7,0.01,0,0,60196,60200
435040,ETH,2144.07,0.01,0,0,2146,2147
435040,ADA,1.30545,0.0001,0,0,1,2
435050,BTC,60200.6,0.01,0,0,60196,60200
435050,ETH,2142.7,0.41,0,47.76,2146,2147
435050,ADA,1.3058,0.0008,0,449.09,1,2
435060,BTC,60209.1,0.01,0,0,60196,60200
435060,ETH,2143.89,0.01,0,0,2146,2147
435060,ADA,1.3057,0.0004,0,0,1,2
435070,BTC,60209.1,0.01,0,0,60196,60200
435070,ETH,2144.14,0.05,0,0,2146,2147
435070,ADA,1.3056,0.0004,0,0,1,2
435080,BTC,60209.1,0.01,0,0,60196,60201
435080,ETH,2144.06,0.23,0,0,2146,2147
435080,ADA,1.30525,0.0003,0,0,1,2
435090,BTC,60210.4,0.01,0,0,60196,60210
435090,ETH,2144.18,0.01,0,0,2146,2147
435090,ADA,1.30585,0.0003,0,0,1,2
435100,BTC,60215.2,0.01,0,0,60208,60210
435100,ETH,2144.49,0.01,0,0,2146,2147
435100,ADA,1.30485,0.0005,0,0,1,2
435110,BTC,60219.8,0.01,0,0,60208,60210
435110,ETH,2144.53,0.01,0,0,2146,2147
435110,ADA,1.30475,0.0007,0,0,1,2
435120,BTC,60225.5,4.81,0,0,60208,60210
435120,ETH,2144.55,0.08,0,0,2146,2147
435120,ADA,1.30465,0.0007,0,0,1,2
435130,BTC,60233.8,0.01,0,0,60208,60210
435130,ETH,2144.2,0.01,0,0,2146,2147
435130,ADA,1.30115,0.0009,0,0,1,2
435140,BTC,60248.9,0.01,0,0,60208,60210
435140,ETH,2144.18,0.01,0,0,2146,2147
435140,ADA,1.30095,0.0007,0,0,1,2
435150,BTC,60250.3,0.01,0,0,60208,60210
435150,ETH,2144.78,0.01,0,0,2146,2147
435150,ADA,1.30065,0.0005,0,0,1,2
435160,BTC,60259.7,0.01,0,0,60208,60210
435160,ETH,2144.78,0.01,0,0,2146,2147
435160,ADA,1.30105,0.0009,0,0,1,2
435170,BTC,60258.2,0.01,0,0,60208,60224
435170,ETH,2145.62,0.01,0,0,2146,2147
435170,ADA,1.30085,0.0009,0,0,1,2
435180,BTC,60239.5,0.01,0,0,60208,60226
435180,ETH,2146.15,0.1,0,0,2146,2147
435180,ADA,1.3019,0.0006,0,0,1,2
435190,BTC,60239.5,0.01,0,0,60208,60226
435190,ETH,2146.39,0.11,0,0,2146,2147
435190,ADA,1.3011,0.0004,0,0,1,2
435200,BTC,60239.5,0.01,0,0,60208,60226
435200,ETH,2146.25,0.22,0,0,2146,2147
435200,ADA,1.30065,0.0003,0,0,1,2
435210,BTC,60239.5,0.01,0,0,60208,60226
435210,ETH,2146.59,0.01,0,0,2146,2147
435210,ADA,1.3013,0.0004,0,0,1,2
435220,BTC,60248.1,0.01,0,0,60208,60226
435220,ETH,2145.07,0.01,0,23.38,2146,2147
435220,ADA,1.3011,0.0004,0,0,1,2
435230,BTC,60248.1,0.01,0,0,60208,60226
435230,ETH,2144.81,0.24,0,0,2146,2147
435230,ADA,1.30035,0.0007,0,0,1,2
435240,BTC,60273.3,0.01,0,0,60208,60236
435240,ETH,2144.81,0.01,0,0,2146,2147
435240,ADA,1.30015,0.0003,0,0,1,2
435250,BTC,60273.3,0.01,0,0,60208,60236
435250,ETH,2144.32,0.17,0,0,2146,2147
435250,ADA,1.29985,0.0009,0,0,1,2
435260,BTC,60296,0.01,0,0,60208,60236
435260,ETH,2145.07,0.01,0,0,2146,2147
435260,ADA,1.3011,0.0006,0,0,1,2
435270,BTC,60297.9,4,0,0,60208,60236
435270,ETH,2145.78,0.27,0,0,2146,2147
435270,ADA,1.3013,0.0006,0,0,1,2
435280,BTC,60329.5,0.01,0,0,60208,60236
435280,ETH,2145.53,0.39,0,0,2146,2147
435280,ADA,1.30025,0.0007,0,0,1,2
435290,BTC,60299.9,0.01,0,0,60208,60236
435290,ETH,2146.22,0.01,0,0,2146,2147
435290,ADA,1.30065,0.0007,0,0,1,2
435300,BTC,60317.4,8.17,0,0,60208,60236
435300,ETH,2146.22,0.01,0,0,2146,2147
435300,ADA,1.30085,0.0005,0,0,1,2
435310,BTC,60306.8,5.27,1206.08,4901.89,60208,60237
435310,ETH,2146.14,0.01,0,0,2146,2147
435310,ADA,1.2997,0.0006,0,0,1,2
435320,BTC,60300.7,0.01,0,0,60208,60237
435320,ETH,2147.36,0.28,0,20.92,2146,2147
435320,ADA,1.30025,0.0007,0,0,1,2
435330,BTC,60300.7,0.01,0,0,60208,60237
435330,ETH,2146.76,0.01,0,0,2146,2147
435330,ADA,1.29985,0.0003,0,0,1,2
435340,BTC,60295.9,0.01,0,0,60208,60237
435340,ETH,2146.36,0.01,0,0,2146,2147
435340,ADA,1.29965,0.0005,0,0,1,2
435350,BTC,60295.9,0.01,0,0,60208,60237
435350,ETH,2146.11,0.21,0,0,2146,2147
435350,ADA,1.3001,0.0006,0,0,1,2
435360,BTC,60295.9,0.01,0,0,60208,60237
435360,ETH,2145.53,0.01,0,0,2146,2147
435360,ADA,1.3,0.0004,0,0,1,2
435370,BTC,60299,2.32,0,196.04,60208,60237
435370,ETH,2144.99,0.01,0,0,2146,2147
435370,ADA,1.29955,0.0005,0,0,1,2
435380,BTC,60311.9,0.01,0,0,60208,60237
435380,ETH,2145.16,0.01,0,0,2146,2147
435380,ADA,1.3,0.0004,0,0,1,2
435390,BTC,60306.8,4.6,0,0,60208,60237
435390,ETH,2145.77,0.02,0,0,2146,2147
435390,ADA,1.3001,0.0002,0,0,1,2
435400,BTC,60311.6,6.96,0,0,60208,60237
435400,ETH,2145.81,0.01,0,0,2146,2147
435400,ADA,1.30005,0.0001,0,0,1,2
435410,BTC,60308.1,0.01,0,0,60208,60245
435410,ETH,2146.05,0.37,0,0,2146,2147
435410,ADA,1.30365,0.0005,0,0,1,2
435420,BTC,60304.8,6.98,0,1960.84,60208,60249
435420,ETH,2146.66,0.33,0,0,2146,2147
435420,ADA,1.30355,0.0001,0,0,1,2
435430,BTC,60318.6,7.1,0,0,60208,60249
435430,ETH,2147.95,0.23,0,0,2146,2147
435430,ADA,1.30315,0.0005,0,0,1,2
435440,BTC,60318.9,7.48,0,0,60208,60249
435440,ETH,2147.73,0.31,0,0,2146,2147
435440,ADA,1.30235,0.0007,0,0,1,2
435450,BTC,60301.2,0.01,0,0,60208,60249
435450,ETH,2148.16,0.25,7.01,0,2146,2147
435450,ADA,1.3027,0.0004,0,0,1,2
435460,BTC,60307.1,0.01,0,0,60208,60249
435460,ETH,2147.86,0.01,0,0,2146,2147
435460,ADA,1.3029,0.0006,0,0,1,2
435470,BTC,60314.3,4.29,0,0,60208,60251
435470,ETH,2148.4,0.08,0,0,2146,2147
435470,ADA,1.30375,0.0005,2674.44,0,1,2
435480,BTC,60312.1,0.01,0,0,60208,60253
435480,ETH,2149.43,0.01,0,0,2146,2147
435480,ADA,1.30475,0.0007,0,0,1,2
435490,BTC,60307.4,0.01,0,0,60208,60253
435490,ETH,2149.02,0.18,0,0,2146,2147
435490,ADA,1.30515,0.0007,0,0,1,2
435500,BTC,60307.3,0.01,0,0,60208,60258
435500,ETH,2149.18,0.01,0,0,2146,2147
435500,ADA,1.3055,0.0006,0,0,1,2
435510,BTC,60299,0.01,0,0,60208,60258
435510,ETH,2149.41,0.01,0,998.2,2146,2147
435510,ADA,1.30625,0.0003,0,0,1,2
435520,BTC,60296.6,0.01,0,0,60208,60258
435520,ETH,2149.38,0.17,0,0,2146,2147
435520,ADA,1.3065,0.0006,0,0,1,2
435530,BTC,60296.6,0.01,0,0,60208,60258
435530,ETH,2148.01,0.01,0,0,2146,2147
435530,ADA,1.30705,0.0001,0,0,1,2
435540,BTC,60296.6,0.01,0,0,60208,60258
435540,ETH,2148.06,0.12,0,0,2146,2147
435540,ADA,1.3066,0.0006,0,0,1,2
435550,BTC,60296.6,0.01,0,0,60208,60258
435550,ETH,2148.09,0.01,0,0,2146,2147
435550,ADA,1.308,0.0002,0,0,1,2
435560,BTC,60305.9,7.2,0,0,60208,60258
435560,ETH,2148.2,0.23,0,490.29,2146,2147
435560,ADA,1.3072,0.0006,125.5,1549.04,1,2
435570,BTC,60325.4,0.01,0,0,60208,60258
435570,ETH,2146.7,0.17,0,0,2146,2147
435570,ADA,1.3077,0.0004,51.54,2221.01,1,2
435580,BTC,60325.4,0.01,0,0,60208,60258
435580,ETH,2148.61,0.13,0,0,2146,2147
435580,ADA,1.3061,0.0012,0,0,1,2
435590,BTC,60325.4,0.01,0,0,60208,60260
435590,ETH,2148.23,0.32,0,0,2146,2147
435590,ADA,1.3053,0.0008,0,0,1,2
435600,BTC,60325.4,0.01,0,0,60208,60261
435600,ETH,2148.58,0.22,0,0,2146,2147
435600,ADA,1.30545,0.0011,0,0,1,2
435610,BTC,60325.4,0.01,0,0,60208,60261
435610,ETH,2148.49,0.01,0,0,2146,2147
435610,ADA,1.3059,0.0008,0,0,1,2
435620,BTC,60326,0.01,0,0,60208,60261
435620,ETH,2149.74,0.01,0,0,2146,2147
435620,ADA,1.3066,0.0006,0,0,1,2
435630,BTC,60326,0.01,0,0,60208,60261
435630,ETH,2149.74,0.01,0,0,2146,2147
435630,ADA,1.3068,0.0008,0,0,1,2
435640,BTC,60326,0.01,0,0,60208,60261
435640,ETH,2149.86,0.01,0,0,2146,2147
435640,ADA,1.30655,0.0005,0,76.26,1,2
435650,BTC,60326,0.01,0,0,60208,60261
435650,ETH,2149.91,0.15,0,0,2146,2148
435650,ADA,1.30575,0.0005,0,0,1,2
435660,BTC,60326,0.01,0,0,60208,60261
435660,ETH,2150.7,0.01,0,0,2146,2148
435660,ADA,1.306,0.0004,0,0,1,2
435670,BTC,60303.8,0.01,0,0,60208,60261
435670,ETH,2150.12,0.1,0,0,2146,2148
435670,ADA,1.30515,0.0005,0,0,1,2
435680,BTC,60321.8,0.01,0,0,60208,60261
435680,ETH,2149.76,0.01,0,0,2146,2148
435680,ADA,1.30605,0.0007,0,0,1,2
435690,BTC,60321.8,0.01,0,0,60208,60261
435690,ETH,2149.41,0.01,0,0,2146,2148
435690,ADA,1.3059,0.0008,0,0,1,2
435700,BTC,60321.8,0.01,0,0,60208,60261
435700,ETH,2150.31,0.3,0,0,2146,2148
435700,ADA,1.3072,0.0008,0,0,1,2
435710,BTC,60321.8,0.01,0,0,60208,60261
435710,ETH,2149.2,0.3,0,0,2146,2148
435710,ADA,1.307,0.0006,0,0,1,2
435720,BTC,60321.8,0.01,0,0,60208,60261
435720,ETH,2150.32,0.01,0,0,2146,2148
435720,ADA,1.30715,0.0001,0,0,1,2
435730,BTC,60321.8,0.01,0,0,60208,60261
435730,ETH,2150.32,0.01,0,0,2146,2148
435730,ADA,1.3067,0.0006,0,0,1,2
435740,BTC,60321.8,0.01,0,0,60208,60261
435740,ETH,2150.45,0.01,0,0,2146,2148
435740,ADA,1.3069,0.0006,0,0,1,2
435750,BTC,60321.8,0.01,0,0,60208,60261
435750,ETH,2151.21,0.16,0,0,2146,2148
435750,ADA,1.3076,0.0006,0,0,1,2
435760,BTC,60321.8,0.01,0,0,60208,60263
435760,ETH,2151.38,0.01,0,0,2146,2148
435760,ADA,1.30765,0.0001,0,0,1,2
435770,BTC,60321.8,0.01,0,0,60208,60263
435770,ETH,2151.56,0.01,0,0,2147,2148
435770,ADA,1.3073,0.0002,0,0,1,2
435780,BTC,60321.8,0.01,0,0,60208,60263
435780,ETH,2151.56,0.01,2973.72,0,2147,2148
435780,ADA,1.30825,0.0003,0,0,1,2
435790,BTC,60321.8,0.01,0,0,60208,60273
435790,ETH,2152.18,0.01,0,0,2147,2148
435790,ADA,1.3083,0.0006,0,0,1,2
435800,BTC,60321.8,0.01,0,0,60208,60276
435800,ETH,2152.05,0.01,0,0,2147,2148
435800,ADA,1.3082,0.0008,0,0,1,2
435810,BTC,60321.8,0.01,0,0,60208,60276
435810,ETH,2151.39,0.01,0,0,2147,2148
435810,ADA,1.30835,0.0001,0,0,1,2
435820,BTC,60321.8,0.01,0,0,60208,60277
435820,ETH,2151.1,0.01,0,0,2147,2148
435820,ADA,1.3094,0.0002,0,0,1,2
435830,BTC,60321.8,0.01,0,0,60208,60284
435830,ETH,2150.84,0.18,0,0,2147,2148
435830,ADA,1.30955,0.0005,0,0,1,2
435840,BTC,60321.8,0.01,0,0,60208,60284
435840,ETH,2150.64,0.01,0,0,2147,2148
435840,ADA,1.31005,0.0005,0,0,1,2
435850,BTC,60321.8,0.01,0,0,60208,60284
435850,ETH,2150.64,0.01,0,0,2147,2148
435850,ADA,1.30995,0.0005,0,0,1,2
435860,BTC,60321.8,0.01,0,0,60208,60284
435860,ETH,2150.34,0.01,0,0,2147,2148
435860,ADA,1.3106,0.0004,0,0,1,2
435870,BTC,60321.8,0.01,0,0,60208,60284
435870,ETH,2150.34,0.02,0,0,2147,2149
435870,ADA,1.31055,0.0005,0,0,1,2
435880,BTC,60321.8,0.01,0,0,60208,60284
435880,ETH,2150.36,0.01,0,0,2147,2149
435880,ADA,1.3107,0.0004,0,0,1,2
435890,BTC,60321.8,0.01,0,0,60208,60284
435890,ETH,2150.34,0.01,0,0,2147,2149
435890,ADA,1.3127,0.001,0,80.01,1,2
435900,BTC,60321.8,0.01,0,0,60208,60284
435900,ETH,2150.34,0.01,0,0,2147,2149
435900,ADA,1.3138,0.0004,0,0,1,2
435910,BTC,60303.8,0.01,0,0,60208,60287
435910,ETH,2150.34,0.01,0,0,2147,2149
435910,ADA,1.3139,0.0006,0,0,1,2
435920,BTC,60303.8,0.01,0,0,60208,60288
435920,ETH,2150.34,0.01,0,0,2147,2149
435920,ADA,1.31435,0.0005,0,0,1,2
435930,BTC,60303.8,0.01,0,0,60208,60294
435930,ETH,2150.34,0.01,0,0,2147,2149
435930,ADA,1.3139,0.0006,0,0,1,2
